1.322089043834129463e+01,1.127225720407571430e+01,4.934319871390686174e+00,1.616681090936310383e+01,1.087719177391084990e+01,1.000952368203982523e+01,4.442342050463826908e+00,4.643124010234481958e+00,8.047837735490812605e+00,1.019291383958412212e+01,3.166533031710531354e+00,1.298591093047685696e+01,1.642797392498944475e+01,1.189428053644996730e+01,1.133122582868874062e+01,1.909174050685949453e+01,9.356820495705489904e+00,8.256223481283008425e+00,3.976857316849789381e+00,9.291377655603326957e+00,1.190019521745326081e+01,1.225103842982316493e+01,5.960412466810303123e+00,8.847862178740648176e+00,1.133020844773031399e+01,4.172591912678627502e+00,9.580586085856847234e+00,1.303582446088568503e+01,5.681380485759000898e+00,1.170502069278932389e+01,1.346437200625012487e+01,1.004237287696864733e+01,1.071487380994484440e+01,1.150926041540172129e+01,4.694473531383779097e+00,1.550965474030574320e+01,1.631258067436740689e+01,9.496141201301155021e+00,8.291293612165972604e+00,1.185196054638831065e+01,1.170095962084056040e+01,1.263205614080541217e+01,9.723566774972857374e+00,1.892985548730031908e+01,4.572055093984818797e+00,1.573907522046677165e+01,3.506156187874524655e+00,8.547474813574712726e+00,8.378384216628274928e+00,7.425012860906677226e+00
1.571269589008868373e+01,1.591416662292708217e+01,2.433719406952634667e+00,2.606330709175922422e+01,4.630678037636377198e+00,1.854824053260487560e+01,3.690125040372869591e+00,1.120138247555108268e+00,1.164500368522762663e+01,1.394142707545580251e+01,-8.437410123631829961e+00,1.778610392712169386e+01,1.939834358704480621e+01,1.232809803908654978e+01,1.222147666738870164e+01,2.061101462709451582e+01,1.078890301161127496e+01,9.539846036337872093e+00,4.413692633039971724e-01,1.210328093115480819e+01,2.376469910618985892e+01,1.883475475704976887e+01,3.696569106856025133e+00,-1.417355095125830911e+00,2.711236962840355602e+01,-3.556559419149559087e+00,2.679603128869525897e+00,1.892190531035199896e+01,1.291920546225829192e+00,9.222667739816325039e+00,8.992152836643461100e+00,1.237486410271837833e+01,3.500431462725936527e+00,6.161653568614346987e+00,-1.602355203750222756e+01,2.344261060962815080e+01,1.859236324324185219e+01,4.710493216649605408e+00,-4.833304899211809058e+00,1.816063629956498104e+01,1.166381691678394183e+01,1.176966584379129799e+01,6.095050855127028377e+00,2.194410722464297692e+01,-1.438623803475175711e+00,1.936125104753812920e+01,-5.873889685785769643e+00,8.126405284975714238e+00,6.337962357423536197e+00,1.905315979016536376e+00
1.092233993081310395e+01,8.003266484833723382e+00,-6.460382646052853950e+00,2.868815426495383036e+01,1.377307649918694210e+01,2.460277376411002592e+01,-6.057356928456296252e+00,1.595637336437293774e+00,-2.174546383546309247e+00,1.789884986934913869e+01,-9.114029736132838622e+00,2.794553217132040146e+01,3.058331519660916697e+01,1.637915049528594125e+01,7.825415396133165835e+00,2.496718902397142514e+01,1.642618619835551996e+01,1.593548074366498568e+01,-1.177750295326299224e+01,1.284962720309006201e+01,8.727325328828097639e+00,1.826882802653300431e+01,6.042390526821867169e+00,1.171149525606540998e+01,5.130630457492137531e+00,9.472324679838539652e+00,9.294888309823502226e+00,1.897483502137509603e+01,-7.259355585319799076e+00,1.623010350725602535e+01,2.229514042117503436e+01,7.408128092935451825e+00,2.946317904680705979e+00,1.163629891308040343e-01,-1.633363031627804274e+00,2.605046258615704957e+01,1.993460224719998308e+01,8.612222688314437491e+00,6.986785062440989513e+00,1.983420463314152116e+01,1.698005451684275613e+01,2.208948880277202775e+01,1.039260642599290030e+01,3.046596060085144941e+01,-5.890336765194928992e-01,6.820234759586624840e+00,-7.440849405722517851e+00,1.685889436148517162e-01,1.174117647469967629e+01,-5.802361173189042987e+00
1.762499426597473118e+01,1.794441172056500022e+01,1.865410791027954929e+00,2.292406467125026737e+01,4.030501123150991738e+00,1.389900375515949804e+01,7.189216378665587825e+00,-2.270584383029493336e-02,1.342558454711735294e+01,1.163798586749964770e+01,-8.267080689442490637e+00,1.496719709089935080e+01,1.681213016866618304e+01,1.392122838326682022e+01,1.159410484424403798e+01,2.219540012299118459e+01,9.539052068079454827e+00,6.865880760245469894e+00,9.046474405067528313e-01,9.068447398609231769e+00,2.365902525688121827e+01,1.505105820660873661e+01,2.549473260141728037e+00,-5.546162262766994866e-01,2.523797236703872215e+01,-5.430407861963067795e+00,3.656951413815524354e+00,1.820589111791240100e+01,5.917774845703654307e+00,9.364195846489195674e+00,6.723913967796621982e+00,1.108972309410132162e+01,6.463362899251485771e+00,1.066546772064239512e+01,-1.587579818868781345e+01,2.237932293065175315e+01,2.063114451262830329e+01,4.631050149187966092e+00,-2.257297332731230899e+00,1.637646435490821517e+01,1.414220270261146162e+01,1.148020804086186608e+01,5.057442104904779079e+00,2.327130566465435280e+01,-1.730962254867077554e+00,2.433689350518565320e+01,-4.836785147631497139e+00,9.396312748794390046e+00,5.229499288973816995e+00,1.940521200650706435e+00
1.478193788118998597e+01,1.371249644867712369e+01,-2.768101248319775554e+00,2.112015698095055427e+01,9.681372209067534484e+00,1.537221649574360782e+01,4.488248197979216592e+00,1.033972247996738592e+00,6.105313399378429651e+00,1.296537106082518953e+01,-6.841967493802744826e+00,1.922926712696799356e+01,2.108732879950023431e+01,1.742622845257916708e+01,8.059129958511874747e+00,2.379080564420626942e+01,1.278527184388967264e+01,9.997147095394653959e+00,-5.259731735023984278e+00,8.052126412156770385e+00,1.324036122164004325e+01,1.178457877696272327e+01,4.571574722661577717e+00,9.197009854926978534e+00,9.093623755262109754e+00,3.805698898510330164e+00,8.890947625807640975e+00,1.702794254126206397e+01,4.360238409027966000e+00,1.373798989276025750e+01,1.345194226047861719e+01,7.088456369648935329e+00,7.691785404143183236e+00,9.182096480974117014e+00,-4.797457320850592843e+00,2.204199454872386710e+01,2.111681886696010935e+01,7.465078742570013581e+00,7.908875902916729039e+00,1.598175331351746031e+01,1.906266114235383924e+01,1.748178241723654125e+01,7.373773506879549799e+00,2.755864297129439677e+01,3.901286025961796522e-01,1.760277778250658898e+01,-3.488368680682206513e+00,5.259940786096922949e+00,8.733621496066318102e+00,-2.339472824034989795e+00
1.296383492910850244e+01,1.222175523477777226e+01,4.944293157199842526e+00,2.535417017149945451e+01,7.232782766172951128e+00,1.950467016887308702e+01,4.847330159849657094e-01,3.795983815220939306e+00,9.186992642488915450e+00,1.454966728311947222e+01,-3.570076985305696393e+00,1.800555923922101798e+01,2.024533744008832770e+01,9.751658610272713190e+00,1.311487787296076490e+01,1.795741037645932892e+01,1.095960169271195284e+01,1.134553286843237707e+01,2.565642184777054524e+00,1.437490802687172220e+01,2.014080533961608310e+01,2.059991635499126161e+01,5.614980004351166620e+00,7.076232525839647458e-01,2.471015996178971008e+01,4.395573934920272152e-01,3.890562421610318733e+00,1.719960928616990969e+01,-1.626360928194771072e+00,9.491901558147919360e+00,1.244581645547253679e+01,1.343061280200411467e+01,3.348886701142001154e+00,3.826670090734491492e+00,-8.566676530832211256e+00,2.106307353249013303e+01,1.524435255264303102e+01,6.504970960942280556e+00,-3.420374649905758790e+00,1.729974747417220726e+01,8.045099310760962297e+00,1.146372547716768331e+01,8.506199630291131797e+00,1.840734010070046978e+01,1.226993586299763628e+00,1.337538512215558839e+01,-2.948555043590680214e+00,7.650694117199201116e+00,7.889869299397105351e+00,5.164595153091018354e+00
1.783156636021549346e+01,1.610730493382883566e+01,-7.554058856632584806e+00,1.556025348720341128e+01,1.095508972404818948e+01,7.348123875638254532e+00,9.254473723894809822e+00,-1.847703978649799073e+00,5.717695290319084300e+00,9.253618932826803700e+00,-7.822092088401394250e+00,1.667956106654456860e+01,1.926153230405903471e+01,2.271361150146654495e+01,5.078887834859032502e+00,2.924471472771167413e+01,1.198892293412853505e+01,6.078375401821193513e+00,-8.922973222833734397e+00,1.330831092249292746e+00,8.747071402846616550e+00,3.200071050095948166e+00,2.473855297969456135e+00,1.489694468031613184e+01,-1.830187192369744809e+00,3.361290973508687330e+00,1.291802773775795288e+01,1.593535523868901294e+01,1.182897307932954156e+01,1.630624063103198296e+01,1.249768031292056136e+01,2.467835791217271257e+00,1.384913202498697338e+01,1.726458704266969590e+01,-1.192665931762296294e+00,2.120212522770457042e+01,2.664956202166310106e+01,8.239355704033968664e+00,1.706976106287496009e+01,1.297890462256105870e+01,2.695295994131121731e+01,2.046009731050829572e+01,6.162698947396464177e+00,3.408048415438778278e+01,-5.343550582591600762e-01,2.516281041615259895e+01,-2.553900395569414172e+00,5.283740036466699763e+00,7.814611578568340100e+00,-5.607901283907060552e+00
1.558534754123965627e+01,6.390071684366547267e+00,-1.193412472267532554e+00,2.083603393957277561e+01,1.708328970410727976e+01,2.570640715033003065e+00,-9.784795450155964858e+00,-1.061839468376696516e+00,-7.097562399689026913e-01,6.795733653413047470e+00,3.246972356767682477e+00,1.428779522673026570e+01,2.591599484673968234e+01,9.358299549120372873e+00,1.433939690488529628e+01,3.135938262074214933e+01,5.803680684206883988e+00,4.598567017159491677e+00,-1.976976127620673429e+00,7.394003631441462332e+00,5.469945079910043084e+00,1.462422188770336540e+01,7.413960558130457956e-01,1.188234748281585240e+01,4.218359812822575883e+00,-1.104266922331805789e+00,1.250313166350344929e+01,1.302065899483835665e+01,-3.662175668765827119e+00,1.535641973342240796e+01,2.421715288089287199e+01,9.858211641488161092e+00,1.692024394472031190e+01,1.498558573231546909e+01,1.414868486145441473e+01,1.803389638200496137e+01,2.299048815153293290e+01,1.191689061626524726e+01,1.131493091934151352e+01,9.578383484835768513e+00,7.751071793811133759e+00,1.625802375036250069e+01,1.361345935704949106e+01,2.805532655802446840e+01,-1.503627559866173247e+00,1.887658994448218053e+01,-2.890927784935672373e-01,6.305856878750470074e+00,6.075399981616099510e+00,9.749999255494932626e+00
1.900507256731664185e+01,8.654369114479074199e+00,-1.205290055214942768e+01,1.950538635202494220e+01,1.924587558615918326e+01,-1.510958668926482451e+00,-7.884933904095081658e+00,-6.423329071404624280e+00,-4.786711214392263436e+00,5.260247090312486051e+00,-3.941689598768439939e+00,1.715511065005173563e+01,2.940682535178478929e+01,1.792248133312672920e+01,9.365197527243244835e+00,4.104536062749467362e+01,7.553086950535937483e+00,2.519456381002287859e+00,-1.312828566887196047e+01,3.262728361563206336e-01,-2.926247629939222050e-01,6.545120238004413338e+00,-2.260069479005606397e+00,1.927499344934089365e+01,-1.064310704444739386e+01,-6.343215079655073474e-01,1.688462838542989175e+01,1.446566617866374038e+01,4.941506071083634488e-01,2.024172451804033557e+01,2.591441338785488568e+01,3.102002096292193922e+00,2.129186231123734174e+01,2.063366044866258520e+01,1.428022773365429110e+01,2.188702709141039549e+01,3.189595186065995946e+01,1.209520126147461561e+01,2.129866151024180709e+01,9.296006853315965657e+00,1.985537738829363263e+01,2.357952330607352920e+01,1.195148830671897144e+01,4.133553456309670793e+01,-5.398133089239123272e+00,2.580800833816655526e+01,-4.285602609896696613e+00,3.097329592517181318e+00,5.894589014482994216e+00,-1.432837866342498781e-02
1.981174863718079138e+01,1.560822128642081452e+01,-5.940209268279351917e+00,2.732288301294072141e+01,8.133319069321201411e+00,1.066434456758994820e+01,-1.802998019777749095e+00,-5.277596373931069174e+00,6.338373670696427986e+00,1.034109114100829707e+01,-1.220385238261185101e+01,1.843468353700605888e+01,2.500152139592599099e+01,1.520242627819496128e+01,1.171530933308856071e+01,3.260954968406188215e+01,8.817478421801935085e+00,5.120209008908341630e+00,-7.446786121267496839e+00,6.681963923422475027e+00,1.881252155435582907e+01,1.541469094969543008e+01,-1.399227944808197677e+00,2.798972212095233836e+00,1.749183212507485763e+01,-8.263144761934084315e+00,6.032359769608704347e+00,1.959524835701694556e+01,-1.460869649159356187e-01,1.312993151701184757e+01,1.410976481333816679e+01,9.054869598049672064e+00,9.893273159844445885e+00,1.255654759660685471e+01,-1.234820428498063016e+01,2.651406546846140699e+01,2.739407709418472336e+01,5.688948778952803487e+00,1.158876059899738298e+00,1.626849202081233514e+01,1.561677499509014844e+01,1.648063991331790845e+01,6.720493428368630617e+00,3.349793483567444241e+01,-7.213268588991366137e+00,2.720757900353991587e+01,-9.893045302985663980e+00,6.278551409939761463e+00,4.076443756809300822e+00,-1.078931924366689943e+00
1.648382003636880455e+01,5.150281095599943626e+00,-1.216706213408124126e+00,2.510475888215363938e+01,1.743750994227669437e+01,1.904308651303988853e+00,-1.592277128294425914e+01,-2.893685342997368348e+00,-1.987589633409006185e+00,6.346305500166286251e+00,2.590509321697608058e+00,1.463577124908269234e+01,2.914282269905469747e+01,6.078230276569367874e+00,1.724476900366891741e+01,3.432113981623901822e+01,3.906103969050732427e+00,3.512404933553170405e+00,-1.944135853915153866e+00,8.849920143249439874e+00,7.376358452343102279e+00,1.898835999028274912e+01,-1.334396557971779584e+00,8.542988001272325604e+00,9.231195642302479243e+00,-5.709720556974645866e+00,1.091133823975138029e+01,1.386974050611723186e+01,-9.080582588719279258e+00,1.487117707158386359e+01,2.671062450613204220e+01,1.213877043943745448e+01,1.702013352920684497e+01,1.425832332503496858e+01,1.305001880020565608e+01,1.971121006153803989e+01,2.408198894635512133e+01,1.168344973204279924e+01,6.837191040347963877e+00,9.896127090867000931e+00,2.864563087215228343e+00,1.529928077342587045e+01,1.470415019262379452e+01,2.887646664814524300e+01,-4.400727018970846949e+00,1.989712821010070343e+01,-2.772863703942084257e+00,6.473530775231718160e+00,4.452871226007543370e+00,1.235991474762609066e+01
9.691147321185852093e+00,7.547427621685984356e+00,-3.388119893131315008e-01,1.998700900154330640e+01,1.448768880129490277e+01,1.856962986257669712e+01,-2.637691644203593033e-01,5.464256689356978391e+00,9.222260601825245097e-01,1.488805903926345131e+01,-6.300674712243065079e-02,2.129469259730697317e+01,2.336296091519167817e+01,1.491311387754677931e+01,8.106151012918216381e+00,1.964884785506959020e+01,1.443385682959547545e+01,1.414653596300028049e+01,-4.016616115249447283e+00,1.147680395028423028e+01,5.813996457753997760e+00,1.374516225843000861e+01,8.283034809125510378e+00,1.452939458734325484e+01,1.988124474763012683e+00,1.259176565513006629e+01,1.166778109296993016e+01,1.458537769997516520e+01,-2.665684760244242946e-01,1.509732696012549269e+01,1.977714811666999140e+01,7.552474902083192276e+00,6.827615714324513974e+00,4.572945244259787323e+00,7.685506303876919354e+00,1.886771462782567355e+01,1.599388747256523224e+01,1.057122844269929374e+01,1.207832033033734120e+01,1.529441600446317828e+01,1.552913215157827942e+01,1.874945397677489112e+01,1.123985800335787744e+01,2.332568682531101700e+01,4.993230081631788053e+00,6.446051429495607721e+00,7.646416871414849492e-01,3.261689905283732038e+00,1.222271118407420154e+01,4.591736234060779798e-01
1.530620080269693339e+01,1.331908331789839650e+01,-3.594865869884193543e+00,1.439175437442703220e+01,1.233158848809190467e+01,8.184363504603995310e+00,7.632831182503744039e+00,1.184909987268842446e+00,5.141233177410855504e+00,9.679391706167585596e+00,-2.611337258136890771e+00,1.576292580098787788e+01,1.847802286480848011e+01,1.963490331873824601e+01,6.414388050417330511e+00,2.531644338143221873e+01,1.172971017546336547e+01,7.530435569218727032e+00,-4.987849743410854408e+00,3.830931676669026675e+00,7.048233230879210609e+00,5.129413479380132479e+00,4.524586457026265940e+00,1.544895278936779448e+01,-1.415991608581368189e+00,6.385494839769187081e+00,1.323567651580732374e+01,1.417115271501174156e+01,1.006308244148056374e+01,1.563679994552317432e+01,1.415555009653529162e+01,4.198895953435177297e+00,1.334198131361206485e+01,1.525612570183616867e+01,4.492518875576029913e+00,1.835738876829715593e+01,2.258151021032337624e+01,9.592445020006302059e+00,1.695812437300890352e+01,1.206242989365499341e+01,2.262475089140243512e+01,1.881597144678871203e+01,8.052036229231104514e+00,2.892017098547385601e+01,2.482610503457537199e+00,2.000156488698571167e+01,8.163423014091433227e-01,5.736808185518198933e+00,8.979489653991928222e+00,-1.439563022054822783e+00
